regio1,serviceCharge,heatingType,telekomTvOffer,telekomHybridUploadSpeed,newlyConst,balcony,picturecount,pricetrend,telekomUploadSpeed,totalRent,yearConstructed,scoutId,noParkSpaces,firingTypes,hasKitchen,geo_bln,cellar,yearConstructedRange,baseRent,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,baseRentRange,typeOfFlat,geo_plz,noRooms,thermalChar,floor,numberOfFloors,noRoomsRange,garden,livingSpaceRange,regio2,regio3,description,facilities,heatingCosts,energyEfficiencyClass,lastRefurbish,electricityBasePrice,electricityKwhPrice,date,americanArea
Nordrhein_Westfalen,300.0,central_heating,ONE_YEAR_FREE,,False,True,8,5.88,40.0,,1997.0,110518608,1.0,natural_gas_light,False,Nordrhein_Westfalen,True,5.0,1220.0,,109.0,Münster,fully_renovated,,,no_information,,True,7,apartment,48143,3.0,151.9,2.0,,3,False,5,Münster,Martiniviertel,"Die Wohnung befindet sich in einem sehr gepflegten, hochwertig ausgestatteten Wohn- und Geschäftshaus in der Innenstadt von Münster (Hörsterstraße).","Diese exclusive Wohnung bietet rundherum hohen Wohnkomfort. Frisch renoviert strahlt sie  wieder in neuem Glanz. Die Parkettböden wurden geschliffen, Tapeten erneuert und gestrichen, WC und Duschkabine wurden ausgetauscht, etc. kurzum, der Möbelwagen kann kommen! Alle Räume (incl. Küche, außer Bad u. G-WC) sind mit Parkettboden ausgestattet. Bodentiefe Fenster in allen Zimmern machen die Räume licht und hell. Die große Wohnküche lädt zum verweilen mit Gästen, Freunden und der Familie ein. Das helle Wohnzimmer und ein weiteres Zimmer haben Zugang zum großzügigen Balkon. Alle Fenster haben Jalousien. Badezimmer und  Gäste-WC sind hochwertig gestaltet. Im Bad gibt es eine Badewanne und eine Dusche. Aufteilung der Wohnfläche / ca. Angaben: Wohnen:                      28,80 m² Zimmer 1:                     15,70 m² Zimmer 2:                     16,16 m² Küche / Essen:              20,69 m² Bad / WC                      6,01 m² WC:                             1,78 m² Abstellfläche:                 1,50 m² Flur / Garderobe:         14,12 m² Balkon:                         4,62 m² Ein Keller und ein Waschkeller mit eigenem Waschmaschinen - Stellplatz runden das Angebot ab ( Es ist zusätzlich auch ein Waschmaschinenanschluss im Badezimmer vorhanden.). Die Kaltmiete (1220,00 EURO) + PKW Stellplatz in der Tiefgarage (80,00 EURO) beträgt gesamt: 1300,00 EURO monatl. zzgl. HK/NK Diese Wohnung möchten Sie sehen? Gerne vereinbaren wir einen Termin mit Ihnen. Bevor wir besichtigen können, senden Sie bitte eine vollständig ausgefüllte Email. Wir freuen uns auf Sie!",,,,,,May19,1173.2650999999998
Nordrhein_Westfalen,200.0,central_heating,ONE_YEAR_FREE,,False,True,12,4.52,40.0,1400.0,1960.0,113666134,,gas,True,Nordrhein_Westfalen,True,2.0,1200.0,,94.0,Münster,well_kept,,no,no_information,,False,7,apartment,48149,3.0,80.4,2.0,3.0,3,False,4,Münster,Schloßbezirk,"Großzügige 3 Zimmer-Wohnung mit Wohnküche, Einbauküche inklusive, Die Wohnung befindet sich im 2. Obergeschoss eines Mehrfamilienhauses mit nur 8 Parteien. Die Wohnung verfügt über 2 Schlafzimmer, ein Wohnraum mit Zugang zum großen Balkon, eine Wohnküche, auch von hier gelangen Sie auf den Balkon sowie ein Wannenbad (innenliegend). Die Wohnung ist in den Wohn- und Schlafbereichen mit Parkett ausgelegt, die Fenster verfügen über Rollladen, elektrisch betrieben. Die Treppenhausreinigung wird erledigt, ein separater Kellerraum, Wasch- und Trockenkeller sowie ein Fahrradkeller stehen zur allgemeinen Verfügung. Ein Stellplatz oder eine Garage kann bei Bedarf angemietet werden. Zur ersten Kontaktaufnahme nutzen Sie bitte das Kontaktformular, oder senden uns eine e.mail, mit einer kurzen Vorstellung Ihrer Person. Haushalte mit mehr als 3 Personen sowie Wohngemeinschaften, können aufgrund der vorhandenen Räumlichkeiten bei diesem Angebot leider nicht berücksichtigt werden.","Das Haus wurde in 2015 kpl. energetisch saniert, inkl. Fenster, Fassade, Heizungsanlage, und Balkonsanierung. # Parkettböden # Wannenbad # Wohnküche inkl. EBK # elektrische Rollläden # kleine Hausgemeinschaft",,NO_INFORMATION,2015.0,,,Oct19,1011.8066
Nordrhein_Westfalen,250.0,central_heating,ONE_YEAR_FREE,,False,True,7,3.37,40.0,1540.0,1908.0,82667288,,gas,True,Nordrhein_Westfalen,True,1.0,1290.0,20,98.0,Münster,first_time_use_after_refurbishment,luxury,no,Grevener Strasse,Grevener_Strasse,False,7,apartment,48149,3.0,,1.0,3.0,3,False,4,Münster,Neutor,"3- Zimmer Altbauwohnung, Einbauküche, Balkon, Erstbezug nach Sanierung, Wohnen in direkter Nähe zum Schloss und Uni","Die Wohnung befindet sich im 1. Obergeschoss eines ruhigen Mehrfamilienhaus und verfügt über einen großzügigen Wohn/Ess-Bereich mit offener neuer Einbauküche, Tageslicht-Bad + Gäste-WC, Eichenparkett in allen Räumen, Moderne Fliesen im Bad, Gas-Zentralheizung, großer Balkon, Erstbezug nach Sanierung",,,2019.0,,,Feb20,1054.8622
Nordrhein_Westfalen,220.0,floor_heating,ONE_YEAR_FREE,,False,True,23,1.39,40.0,1035.0,1890.0,80660327,1.0,oil,True,Nordrhein_Westfalen,True,1.0,815.0,,66.0,Münster,fully_renovated,sophisticated,yes,no_information,,True,6,apartment,48157,2.0,,3.0,4.0,2,True,3,Münster,Handorf,"Die stilvolle 2 ZKB-Wohnung liegt in absolut ruhiger und vor allem grüner Lage in Handorf-Sudmühle. Die unter Denkmalschutz stehende ehemalige Klosteranlage bietet nicht zuletzt wegen der hellen, lichtdurchfluteten Räume mit außergewöhnlichen Deckenhöhen die Möglichkeit zur freien Entfaltung, auch der über 24.000m² große gemeinschaftliche Park mit zum Teil 100-jährigem Baumbestand trägt dazu bei.","Fenster: Holz, weiß Wände und Decken: glatt verputzt Fußboden: Massivholz Fußbodenheizung Bad: 2014 renoviert: Fliesen: Creme, sandfarben, braun Küche zur Eigennutzung vorhanden Waschmaschinenanschluß im Bad 2 Balkone",79.99,,2014.0,,,Feb20,710.4173999999999
Nordrhein_Westfalen,250.0,self_contained_central_heating,ONE_YEAR_FREE,,True,True,13,4.51,40.0,2125.0,2019.0,113667404,0.0,gas,False,Nordrhein_Westfalen,True,9.0,1875.0,,125.0,Münster,first_time_use,luxury,negotiable,no_information,,False,8,apartment,48147,4.0,33.6,1.0,2.0,4,False,6,Münster,Kreuzviertel,"Großzügige und hochwertig ausgestattete Wohnung im 1. OG in kernsaniertem Altbau mit Neubauanteil in Promenadennähe mitten im Kreuzviertel. Zentraler und großzügiger Dielenbereich der leicht abgetreppt in den Wohn- Essraum mit angeschlossenem Küchenbereich übergeht. Von hier aus öffnet sich die überdachte Nordwestloggia mit Blick auf die Kreuzkirche. Ein eleganter Gaskamin ist nicht nur Blickfang, sondern sorgt auch für Behaglichkeit. Drei mögliche Schlafzimmer / Büro und zwei elegante, vollausgestattete Duschbäder runden das Raumangebot ab.",Hochwertige Fliesen in den Bädern und in der Küche. Eichenparkett in den Wohnräumen und in der Diele. Fußbodenheizung. Außenbeschattung und Verdunklung durch Lamellenjalousien.,,A,2019.0,,,Oct19,1345.4875
Nordrhein_Westfalen,80.0,central_heating,ONE_YEAR_FREE,,False,False,4,6.26,40.0,495.0,,108738090,,natural_gas_light,False,Nordrhein_Westfalen,False,,415.0,30,37.64,Münster,,,,Bremer Stra&szlig;e,Bremer_Straße,False,3,roof_storey,48155,1.0,97.0,4.0,4.0,1,False,1,Münster,Hansaplatz,Die zu vermietende Wohnung befindet sich im im 4. Obergeschoss eines Wohnhauses. Wegen geplanten Umbaumaßnahmen ist die Wohnung nur befristet bis zum 30.09.2019 zu vermieten.,Das Apartment ist mit Laminatboden und einer Single-Küche ausgestattet. Der Küchenbereich ist gefliest.,,,,,,May19,405.153196
Nordrhein_Westfalen,0.0,central_heating,,,False,False,1,4.37,,195.0,,67175496,,oil,False,Nordrhein_Westfalen,False,,195.0,x,12.0,Münster,,,no,Lindenallee,Lindenallee,False,1,roof_storey,48163,1.0,,1.0,1.0,1,False,1,Münster,Albachten,"Neben dem angebotenen möblierten Zimmer befinden sich in dem Haus zwei weitere möbl. Zimmer sowie zwei Appartements. Die Bewohner der drei Zimmer teilen sich ein Badezimmer sowie die Küche. Pauschalmiete 195,00 €/Monat (Grundmiete, Heizkosten, Nebenkosten) zzgl. Stromgebühren.","In dem Zimmer ist Laminatboden verlegt. Das Zimmer ist ausgestattet wie folgt: Bett, Nachttisch, Kleiderschrank, Tisch, Stuhl, Kühlschrank sowie Waschbecken. Das möblierte Zimmer auf dem Foto ist ab dem 01.03.2020 verfügbar, ein weiteres Zimmer im EG ab dem 01.02.2020 (ähnliche Ausstattung).",0.0,,,,,Feb20,129.1668
Nordrhein_Westfalen,200.0,district_heating,ONE_YEAR_FREE,,False,True,5,2.86,40.0,980.9,,97241820,,,True,Nordrhein_Westfalen,True,,780.9,,81.0,Münster,first_time_use_after_refurbishment,sophisticated,,no_information,,True,5,raised_ground_floor,48157,3.0,,1.0,3.0,3,False,4,Münster,Coerde,"Die Wohnung befindet sich in Hochpaterre, ist kern saniert und renoviert, Boden in der gesamten Wohnung gefliest, Wände weiß gestrichen. Das Objekt liegt in einer Sackgasse, daher sehr ruhig, kein Durchgangsverkehr, gepflegte Gartenanlage rund um das Objekt. Aufzug im Haus, wöchentlich erfolgt die Treppenhausreinigung durch einen Putzdienst, Unitymedia-Anschluss vorhanden.",Wohnung ist komplett gefliest,,,2018.0,90.76,0.1915,Sep18,871.8759
Nordrhein_Westfalen,125.0,,ONE_YEAR_FREE,,False,False,26,4.69,40.0,,1849.0,112773809,2.0,,False,Nordrhein_Westfalen,False,1.0,1500.0,,150.0,Münster,,,,no_information,,False,7,,48163,4.0,,,,4,False,6,Münster,Amelsbüren,"Exklusiv kernsanierte Wohnung/Haus in einem unter Denkmalschutz stehenden ca. 1849 erbauten Gutshof in ländlicher Wohnlage. Die Wohnung hat einen eigenen Eingang, liegt im Hochparterre und Dachgeschoß, hat einen eigenen Garten. Ausstattung: Einbauküche, Holz-/Ölheizung, Kamin, Designerböden, Stiltüren, Einbaulampen, Gäste-WC, 2 Bäder, Holz-Sprossenfenster, Isoglas, Sat.Fernsehn, Kellerraum, uvm. Auflage: max. 2 Personen ab 30 Jahren, keine Tierhaltung.",,125.0,,,,,Oct19,1614.585
Nordrhein_Westfalen,130.0,central_heating,ONE_YEAR_FREE,10.0,False,True,8,2.53,10.0,456.0,1984.0,65674198,0.0,gas,True,Nordrhein_Westfalen,False,4.0,456.0,76,38.0,Münster,well_kept,normal,no,Wiedehagen,Wiedehagen,False,3,apartment,48163,2.0,,2.0,3.0,2,True,1,Münster,Mecklenbeck,"Äusserst gepflegte, neuwertige Wohnung, mit gut aufgeteilten 38qm in 2 Zimmer, Flur, Bad, Küche, Balkon in einem soliden Mehrfamilienhaus. Im Keller steht ein Waschmaschinenplatz zur Verfügung. Die Wohnung ist nicht geeignet für Fam. mit Kind oder als WG. Staffelmiete von 1%/Jahr. Für Strom muss der Mieter einen eigenen Vertrag mit den Stadtwerken abschließen. (Ca. 40€)",Ausstattung: -Laminatboden im Wohnzimmer+Schlafzimmer -Einbauküche -Dreifachverglasung -Waschmaschinenplatz im Keller,144.0,,,,,May19,409.02819999999997
Nordrhein_Westfalen,177.5,floor_heating,,,True,True,12,4.49,,895.0,2019.0,114358340,,district_heating,True,Nordrhein_Westfalen,False,9.0,717.5,47+49,37.0,Münster,mint_condition,sophisticated,no,Bahnhofstra&szlig;e,Bahnhofstraße,True,5,ground_floor,48143,1.0,,1.0,6.0,1,False,1,Münster,Bahnhofsviertel,"Die hier angebotene Wohnung ist Teil der neu entstehenden Wohnanlage „Universe“. Sie befindet sich in zentraler Lage in unmittelbarer Nähe zum Münsteraner Hauptbahnhof. Das nach neusten energetischen Standards (KfW 55) errichtete Universe beherbergt insgesamt 91 voll möblierte Wohnungen – ideal für Studenten und Pendler, die flexibel bleiben möchten. Das Gebäude verfügt über zwei Aufzüge, die von der Tiefgarage bis in jedes Geschoss führen. Gesicherte Unterstellmöglichkeiten für Ihr Fahrrad befinden sich in der Tiefgarage und im Innenhof. Für Ihren PKW gibt es zudem 12 Stellplätze in der Tiefgarage, die Sie bei Bedarf für einen Mietpreis von 100,00 EUR/ Monat anmieten können. Das Apartment wird mit einer Mindestmietdauer von 6 Monaten vermietet. Danach gilt die gesetzliche Kündigungsfrist von 3 Monaten. Die Kosten für Strom und Internet sind bereits in den Nebenkosten enthalten. Eine jährliche Abrechnung der Nebenkosten erfolgt nicht.","Dieses großzügig geschnittene Apartment mit Loggia überzeugt durch die offene Gestaltung und hochwertige Ausstattung. Im Eingangsbereich befindet sich eine praktische Garderobe mit integrierter Sitzbank und weiterem Stauraum. Zudem wurden hier zwei geräumige Kleiderschränke platziert. Neben der modernen Küchenzeile mit cappucinofarbenen Fronten und hochwertigen Elektrogeräten wurde durch ein kombiniertes Barelement mit zwei Barhockern ein stylischer Essplatz geschaffen. Daran angrenzend befindet sich ein moderner Arbeitsplatz, bestehend aus einem weißen Schreibtisch und einem hellgrauen Stuhl im Vitra-Eames Stil. Der Schlafbereich besteht aus einem Bett mit den Maßen 120 x 200 cm, welches durch das Aufstellen großer Kissen ebenso als Sofa fungieren kann. Unter dem Bett befindet sich außerdem ein praktischer Bettkasten, um weitere Staufläche zu schaffen. Zwei Beistelltische, die Sie als Nacht- oder TV-Tische nutzen können, runden die Möblierung ab. In dem Badezimmer wurde ebenfalls auf eine moderne Ausstattung geachtet: Neben den hochwertigen Armaturen und der ebenerdigen Dusche wurden ein Handtuchheizkörper zusätzlich zur Fußbodenheizung sowie ein Badspiegel mit integrierter Beleuchtung und ein Badschrank eingebracht. Die Möblierung im skandinavischen Look ist perfekt auf das Apartment abgestimmt, sodass Sie keine weiteren Möbel mitbringen müssen. Die bodentiefen Fenster mit Zugang zu dem Balkon sorgen zudem für einen ausreichenden Lichteinfall. Zusätzlich gibt es einen Abstellraum in der Wohnung sowie einen allgemeinen Wasch- und Trockenraum mit Münzzählern im Keller. Die Wohnung verfügt über eine Fußbodenheizung mit Temperaturreglern in jedem Raum, 3-fach verglaste Fenster und Sonnenschutz mittels Verdunkelungsvorhängen. Sämtliche Böden wurden mit hochwertigem PVC-Boden in Holzoptik ausgelegt. Die Ausstattungsmerkmale im Überblick: • Maßgefertigtes Mobiliar und Küche • Aufzug zu der Wohnung • Fußbodenheizung mit Temperaturregler in jedem Raum • Sonnenschutz mittels Verdunkelungsvorhängen • 3-fach-verglaste Fenster mit Pilzbeschlag im EG (gegen Aufhebeln) • Hochwertige Innenausstattung • Handtuchheizkörper im Bad (zusätzlich zur Fußbodenheizung) • Großzügiger Badspiegel mit integrierter Beleuchtung • Sicherheitsverglasung im EG • allgemeiner Wasch- und Trockenraum mit Münzzählern Bitte beachten Sie, dass die hier verwendeten Fotos aus der Musterwohnung stammen und die Platzierung der Möbel aufgrund unterschiedlicher Grundrisse von der hier dargestellten abweichen können.",,,,,,Feb20,398.2643
Nordrhein_Westfalen,290.0,self_contained_central_heating,,,False,False,12,3.81,,1420.0,1945.0,96093615,,natural_gas_light,False,Nordrhein_Westfalen,True,1.0,1130.0,,119.0,Münster,fully_renovated,sophisticated,,no_information,,False,7,apartment,48143,4.0,171.8,2.0,,4,False,5,Münster,Domviertel,Diese zentrale Mietwohnung wurde gerade aufwendig und modern saniert. Sie befindet sich im 2. OG eines historischen Wohn- u. Geschäftshauses in der Innenstadt von Münster.,"Die Wohnung bietet einen großen u. hellen Wohn-/ Essbereich, eine geräumige Küche, ein Arbeits-/ Kinderzimmer, ein Hauptschlafzimmer und ein hochwertiges Marmorbad. Ferner ist ein sep. Gäste-WC vorhanden. Die hohen Decken mit echten Stuckelementen, die Holzsprossenfenster und Parkettböden unterstreichen die hochwertige Ausstattung. Überzeugen Sie sich bei einer Besichtigung! Leider ist diese Wohnung nicht WG geeignet.",,NO_INFORMATION,,,,May19,1280.9041
Nordrhein_Westfalen,95.0,floor_heating,ONE_YEAR_FREE,,False,False,10,5.76,40.0,735.0,2012.0,113826960,1.0,pellet_heating,True,Nordrhein_Westfalen,True,8.0,530.0,61/63,40.53,Münster,well_kept,normal,,Friedrich-Ebert-Str.,Friedrich-Ebert-Str.,True,4,,48153,1.0,,3.0,4.0,1,False,1,Münster,Schützenhof,"Guten Tag liebe Interessenten, hier möchte ich Ihnen folgende Wohnung vorstellen: Bei dieser Wohnung Friedrich-Ebert-Str. 61/63 handelt es sich um ein Appartement im schönen Hofhaus am Südviertel.","Die Wohnung verfügt über einen Wohnraum, einer Einbauküche und einem Bad mit ebenerdiger Dusche, sowie einem französischem Balkon. Die Einbauküche wird in dieser Wohnung verbleiben und gegen eine Pauschale an die neuen Bewohner vermietet. Ein Einstellplatz gehört ganz gewiss dazu.",45.0,,2012.0,,,Oct19,436.260867
Nordrhein_Westfalen,200.0,central_heating,ONE_YEAR_FREE,,False,False,6,5.4,40.0,,1963.0,110397701,,oil,False,Nordrhein_Westfalen,True,2.0,500.0,,69.0,Münster,,normal,no,no_information,,False,3,apartment,48157,3.0,240.0,,,3,False,3,Münster,Handorf,"Diese 69 m²-Wohnung befindet sich im I. OG. eines kleineren Mehrfamilienhauses in Handorf-Dorbaum/Nieland. 3 Zimmer, Küche, Diele, Bad, Loggia zum Westen. Die Beheizung erfolgt über eine Öl-Zentralheizung, separate Warmwasserversorgung (Elektroboiler, separate Abrechnung mit dem Versorger), Kunststoff-Fenster mit Isolierverglasung, Bad mit Dusche und Fenster, Boden Laminat bzw. Fliesen, Kabel-TV, Waschmaschinenanschluss in der Küche. Vom Vormieter kann die Einbauküche (ohne Kühlschrank, mit Spülmaschine) übernommen werden, Preis VS. Auf Wunsch des Vermieters soll die Wohnung an eine berufstätige Einzelperson bzw. ein berufstätiges Ehepaar/Paar vermietet werden. Sorry, keine WG möglich! Die Mietzeit beträgt mindestens 2 Jahre (gerne auch länger).",,,G,,,,Feb20,742.7090999999999
Nordrhein_Westfalen,180.0,gas_heating,ONE_YEAR_FREE,,False,True,8,5.83,40.0,900.0,2016.0,111084825,1.0,natural_gas_light,False,Nordrhein_Westfalen,True,9.0,720.0,,60.0,Münster,mint_condition,sophisticated,no,no_information,,True,5,apartment,48167,2.0,42.0,1.0,2.0,2,False,2,Münster,Gremmendorf_Ost,"Diese Wohnung liegt in einem repräsentativen Gebäudeensemble und begeistert durch ihre hochwertige Ausstattung, ihren Schnitt, ihre Helligkeit und ihre Nähe zur Stadt. Moderne Architektur und hochwertiges Ambiente bietet diese Wohnung für ein Paar oder einen Single. Bereits beim Betreten des Objektes fallen Klarheit und verwendete Materialien auf. Der barrierefreie Zugang zum Gebäude und der Aufzug bieten Komfort. Die Aufteilung der Wohnung ist großzügig. Neben einem offenen Wohnküchenbereich mit Zutritt zum Südbalkon, gefallen das große Schlafzimmer und das Bad mit barrierefreier Dusche. Die Böden sind angenehm mit einer Fußbodenheizung und Fliesen in Holzoptik ausgestattet. Ein Stellplatz in der objekteigenen Tiefgarage sowie ein Kellerraum runden das Angebot ab.",* Südbalkon * offene Küche * Fußbodenheizung * hochwertiger Fliesenboden in Holzoptik * Bad mit barrierefreier Dusche * Aufzug * SAT-Anlage * Abstellraum * Tiefgaragenstellplatz * Kellerraum * Solaranlage. Küche und weitere Möbel können von den bisherigen Mietern erworben werden.,,NO_INFORMATION,,,,May19,645.834
Nordrhein_Westfalen,,,,,False,True,11,5.99,,1250.0,2001.0,111311466,,,False,Nordrhein_Westfalen,True,6.0,1100.0,37 A,98.0,Münster,,,,Robert-Blum-Stra&szlig;e,Robert-Blum-Straße,False,7,apartment,48147,3.0,,,,3,False,4,Münster,Uppenberg,"Schöne 3 -Zimmer-Wohnung über 3 Ebenen mit Balkon und 2 Tageslicht-Bädern, eigener Eingang, eigener Keller/Waschkeller, sehr ruhig zum Park gelegen, Nichtraucher, keine Haustiere, eigene Strom- und Wasserabrechnung ab sofort zu vermieten. KM 1100€ plus 220€ Nebenkosten inkl. Heizkostenvorauszahlung",,,,2019.0,,,May19,1054.8622
Nordrhein_Westfalen,80.0,central_heating,ONE_YEAR_FREE,,False,True,6,4.29,40.0,730.0,1952.0,115709809,,gas,False,Nordrhein_Westfalen,True,2.0,650.0,,50.0,Münster,fully_renovated,sophisticated,no,no_information,,False,5,apartment,48149,2.0,64.8,3.0,3.0,2,False,2,Münster,Kreuzviertel,"Gemütliche, moderne Wohnung mit großzügigen & lichtdurchfluteten Zimmern - alle Fenster bodentief als Doppelflügeltüren angelegt, Großer Balkon im Wohn-Eßbereich und zweiter kleiner Balkon am Schlafzimmer. Sehr ruhige, zentrale Wohnlage. Gesamtes Gebäude 2018-2019 kernsaniert, mit neuem Dachstuhl und erneuerter Fassade mit atmungsaktiver Dämmung und Zierelementen.","- großzügiger Balkon mit Zugängen vom Wohnzimmer und Küche, zusätzlich kleiner Balkon im Schlafzimmer (in Süd-West Ausrichtung). - Bad mit moderner Regendusche - Fußbodenheizung - Wasserleitungen und Elektrik komplett erneuert - neue hochwertige Böden - Dreifachverglasung - alle Fenster bodentief mit Doppelflügeltüren - Rolladen elektisch steuerbar - kleiner Kellerraum - Waschküche im Keller - Fahrradstellplätze im Vorgarten - Gegensprechanlage - schönes, einladendes Treppenhaus",,B,2018.0,,,Feb20,538.1949999999999
Nordrhein_Westfalen,94.0,central_heating,ONE_YEAR_FREE,,False,False,3,4.57,40.0,516.19,1954.0,113702985,,gas:electricity,False,Nordrhein_Westfalen,True,2.0,389.19,33,47.52,Münster,,,,Stehrweg,Stehrweg,False,2,apartment,48155,2.0,163.0,2.0,,2,False,2,Münster,Mauritz_Ost,"Ob berufstätiger Single, Student oder junges Paar - diese schöne 2-Zimmer-Wohnung in Sankt Mauritz könnte das richtige Zuhause für Sie sein! Sie liegt in der 2. Etage eines gepflegten Mehrfamilienhauses. Das ruhige Wohnhaus ist zentral und dennoch in ruhiger Randlage gelegen. Hier werden Sie sich sicher wohlfühlen! Lassen Sie sich bei einer Besichtigung überzeugen!",Türsprechanlage; Isolierverglasung; Warmwasserbereiter; Kellerraum; Gas-Zentralheizung; Rauchwarnmelder; Wärmedämmung der obersten Geschossdecke;,33.0,F,,,,Oct19,511.50052800000003
Nordrhein_Westfalen,190.0,central_heating,,,False,True,11,2.56,,815.0,,92279827,1.0,district_heating,True,Nordrhein_Westfalen,True,,625.0,00,70.0,Münster,well_kept,normal,negotiable,Gescherweg,Gescherweg,False,5,ground_floor,48161,2.0,,0.0,4.0,2,False,3,Münster,Gievenbeck,"2-Zimmer-Erdgeschosswohnung (ca. 70qm) mit EBK, modernem Wannenbad und Balkon. Die Küche ist im Mietpreis inbegriffen. Im Flur befindet sich ein großer Einbauschrank. Das Schlafzimmer hat ca. 17qm, das Wohn/Esszimmer ist ca. 28qm groß. Ein Waschmaschinen-Anschluss befindet sich im Bad. Zur Wohnung gehört ein Kellerraum sowie ein PKW-Stellplatz. Die Wohnung befindet sich in einer gepflegten Wohnanlage.  Nicht WG-geeignet!","Teppich im Schlafzimmer, Parkett (Buche) in Flur und Wohn/Esszimmer, Fliesen in Bad und Küche. Die Wohnung wurde vor kurzem frisch gestrichen.",,,,,,May19,753.473
Nordrhein_Westfalen,90.0,,ONE_YEAR_FREE,,False,True,7,4.95,40.0,,1997.0,115298713,,natural_gas_heavy,False,Nordrhein_Westfalen,False,5.0,345.12,51,59.52,Münster,well_kept,normal,,Ronnebergweg,Ronnebergweg,False,2,apartment,48151,2.0,101.7,1.0,2.0,2,False,2,Münster,Geist,"Achtung: 1.OG, kein Aufzug! Öffentlich gefördert, WBS für zwei Personen erforderlich! Bitte NUR Senioren! Gepflegte seniorenfreundliche Wohnanlage, Baujahr 1997, 2 Etagen, zehn bis zwölf Mietparteien. Großzügiges und grünes Hausumfeld, Parkmöglichkeiten am Haus. Haben Sie Interesse? Dann senden Sie die Objekt-Id 911-8-M per WhatsApp an 0172 8877030, per Telegram an LEGWohnen oder per Threema an *LEGCHAT. Wichtiger Hinweis: Nachdem Sie das Kontaktformular im Portal ausgefüllt und verschickt haben, erhalten Sie von uns innerhalb von 15 Minuten eine E-Mail. Bitte folgen Sie dem dort angegebenen Link, um Ihre E-Mail-Adresse und Ihre Angaben zu bestätigen.","Terrasse oder Balkon, Abstellraum, Einbauschrank, Gegensprechanlage, Rauchmelder inkl. jährliche Wartung, Waschmaschinenanschluss im Bad, Multimediaanschluss (Unitymedia), Wasserzähler,Türspion.",29.0,D,,,,Feb20,640.667328
Nordrhein_Westfalen,315.0,combined_heat_and_power_plant,ONE_YEAR_FREE,,True,True,15,5.52,40.0,2090.0,2019.0,113785182,1.0,combined_heat_and_power_fossil_fuels,False,Nordrhein_Westfalen,True,9.0,1775.0,21,141.0,Münster,first_time_use,sophisticated,no,Schaumburgstra&szlig;e,Schaumburgstraße,True,8,apartment,48145,4.0,,3.0,4.0,4,False,6,Münster,Mauritz_West,"Elegante 141m² Wohnung mit großer Dachterrasse im 3. OG eines 2018/2019 erstellten Neubaus mit 13 Wohneinheiten in der Schaumburgstraße. Dieser Neubau eines eleganten Stadthauses, zeichnet sich durch einen kompakten aber auch zugleich großzügigen Baukörper mit sehr guter Bauausführung und modernsten Baumaterialien, sowie hochwertiger Haustechnik aus. Das Haus verfügt über einen Aufzug vom Keller bis zum 3. Obergeschoss. Jede Wohneinheit besticht durch ihren klaren und praktischen Grundriss sowie durch ihren hohen Wohn- und Lebenswert.","In der gesamten Wohnung Eichenstabparkett, Fußbodenheizung und die Bäder mit anthrazitfarbenen Fliesen. Elektrische Rollläden. Gegensprechanlage.",,,2019.0,,,Oct19,1517.7098999999998
